movie_title,similar_movie_title,similarity_score,rank
Auto Focus,The Hoax,0.40226811170578003,4
Auto Focus,Bedtime Stories,0.39838144183158875,5
Auto Focus,I Want Someone to Eat Cheese With,0.39061611890792847,6
Auto Focus,Dirty Work,0.38908475637435913,7
Auto Focus,All That Jazz,0.38898390531539917,8
Auto Focus,Friday the 13th Part VI: Jason Lives,0.38621777296066284,9
Auto Focus,Resurrecting the Champ,0.383992075920105,10
Factory Girl,Open Road,0.4424095153808594,1
Factory Girl,My Last Day Without You,0.4409278631210327,2
Factory Girl,Plush,0.4169071316719055,3
Factory Girl,Mutual Appreciation,0.41195356845855713,4
Factory Girl,The Last Five Years,0.4050470292568207,5
Factory Girl,Big Eyes,0.40408632159233093,6
Factory Girl,Inside Llewyn Davis,0.39752197265625,7
Factory Girl,Lisa Picard Is Famous,0.39256325364112854,8
Factory Girl,Nowhere Boy,0.39160242676734924,9
Factory Girl,Oscar and Lucinda,0.38395053148269653,10
We Need to Talk About Kevin,Hearts in Atlantis,0.5303164124488831,1
We Need to Talk About Kevin,Ed and His Dead Mother,0.5269038677215576,2
We Need to Talk About Kevin,A Nightmare on Elm Street,0.5265998840332031,3
We Need to Talk About Kevin,May,0.5179458856582642,4
We Need to Talk About Kevin,White Oleander,0.50855553150177,5
We Need to Talk About Kevin,When Did You Last See Your Father?,0.5063655376434326,6
We Need to Talk About Kevin,House at the End of the Street,0.5058186650276184,7
We Need to Talk About Kevin,Raising Cain,0.4964631199836731,8
We Need to Talk About Kevin,Sinister 2,0.49399709701538086,9
We Need to Talk About Kevin,The Wicked Within,0.49034613370895386,10
The Christmas Candle,City of Ember,0.39435896277427673,1
The Christmas Candle,This Christmas,0.3739306628704071,2
The Christmas Candle,8 Women,0.3710438907146454,3
The Christmas Candle,Chocolate: Deep Dark Secrets,0.36836278438568115,4
The Christmas Candle,Miss Julie,0.354143887758255,5
The Christmas Candle,Just Visiting,0.33674412965774536,6
The Christmas Candle,Into the Woods,0.33620113134384155,7
The Christmas Candle,"Lovely, Still",0.332180917263031,8
The Christmas Candle,Darkness Falls,0.3316788971424103,9
The Christmas Candle,Arthur and the Invisibles,0.32341766357421875,10
The Mighty Macs,Ice Princess,0.44186562299728394,1
The Mighty Macs,Coach Carter,0.4224315881729126,2
The Mighty Macs,"McFarland, USA",0.4219861626625061,3
The Mighty Macs,The Great Debaters,0.41952383518218994,4
The Mighty Macs,Hoop Dreams,0.4029725193977356,5
The Mighty Macs,When the Game Stands Tall,0.39222055673599243,6
The Mighty Macs,The Longshots,0.38263797760009766,7
The Mighty Macs,Semi-Pro,0.38139480352401733,8
The Mighty Macs,Flicka,0.3717813491821289,9
The Mighty Macs,How Do You Know,0.36447691917419434,10
Losin' It,Porky's,0.45326024293899536,1
Losin' It,Arachnophobia,0.43310824036598206,2
Losin' It,Toy Story 3,0.43121078610420227,3
Losin' It,Full Frontal,0.4261695146560669,4
Losin' It,Seven Psychopaths,0.4154725968837738,5
Losin' It,The Informers,0.41102197766304016,6
Losin' It,Fast Times at Ridgemont High,0.4010744094848633,7
Losin' It,Idlewild,0.3992882966995239,8
Losin' It,Jersey Boys,0.3926182985305786,9
Losin' It,The Glass House,0.39165425300598145,10
Mother and Child,Flirting with Disaster,0.5604850053787231,1
Mother and Child,Because of Winn-Dixie,0.5318114757537842,2
Mother and Child,What to Expect When You're Expecting,0.5234050750732422,3
Mother and Child,My Sister's Keeper,0.5231208205223083,4
Mother and Child,Hearts in Atlantis,0.5136045217514038,5
Mother and Child,The Orphanage,0.51236891746521,6
Mother and Child,Bless the Child,0.49789369106292725,7
Mother and Child,I Am Sam,0.4959394335746765,8
Mother and Child,Devil's Due,0.4920090138912201,9
Mother and Child,You Can Count on Me,0.48979103565216064,10
March or Die,Inglourious Basterds,0.48161083459854126,1
March or Die,Lion of the Desert,0.44117921590805054,2
March or Die,The Statement,0.4389432668685913,3
March or Die,Exorcist: The Beginning,0.417214035987854,4
March or Die,Of Gods and Men,0.4164581298828125,5
March or Die,Warcraft,0.40221545100212097,6
March or Die,The Train,0.3933764398097992,7
March or Die,Timeline,0.3931771516799927,8
March or Die,The 13th Warrior,0.3880947530269623,9
March or Die,Bon voyage,0.3760480284690857,10
The Visitors,Just Visiting,0.5944465398788452,1
The Visitors,The Visitors II: The Corridors of Time,0.5648746490478516,2
The Visitors,Kate & Leopold,0.48839423060417175,3
The Visitors,About Time,0.4882679581642151,4
The Visitors,The Tale of Despereaux,0.4781340956687927,5
The Visitors,Hot Tub Time Machine,0.4734082818031311,6
The Visitors,Somewhere in Time,0.4715462923049927,7
The Visitors,Bandidas,0.4674960970878601,8
The Visitors,Clerks,0.4391627311706543,9
The Visitors,Aladdin,0.4373396635055542,10
Somewhere,Driving Lessons,0.5939816236495972,1
Somewhere,Bucky Larson: Born to Be a Star,0.5773233771324158,2
Somewhere,An American in Hollywood,0.5505256652832031,3
Somewhere,Dickie Roberts: Former Child Star,0.5338407754898071,4
Somewhere,"Definitely, Maybe",0.5144935250282288,5
Somewhere,I Want Someone to Eat Cheese With,0.5079882740974426,6
Somewhere,Chasing Liberty,0.498731791973114,7
Somewhere,And Then Came Love,0.4987063407897949,8
Somewhere,Smiling Fish & Goat On Fire,0.4883233904838562,9
Somewhere,The Long Kiss Goodnight,0.4859212636947632,10
I Hope They Serve Beer in Hell,The Hangover,0.498217910528183,1
I Hope They Serve Beer in Hell,A Guy Thing,0.49113667011260986,2
I Hope They Serve Beer in Hell,Bride Wars,0.4577028751373291,3
I Hope They Serve Beer in Hell,Crossroads,0.45638149976730347,4
I Hope They Serve Beer in Hell,Kiss the Bride,0.4536588490009308,5
I Hope They Serve Beer in Hell,Something Borrowed,0.4368206858634949,6
I Hope They Serve Beer in Hell,The Perfect Host,0.43638890981674194,7
I Hope They Serve Beer in Hell,"You, Me and Dupree",0.43240684270858765,8
I Hope They Serve Beer in Hell,Nothing,0.4292685091495514,9
I Hope They Serve Beer in Hell,Last Vegas,0.426718533039093,10
Chairman of the Board,The Shallows,0.46869969367980957,1
Chairman of the Board,Fast Times at Ridgemont High,0.44890648126602173,2
Chairman of the Board,Riding Giants,0.4444659352302551,3
Chairman of the Board,"Surfer, Dude",0.4346369504928589,4
Chairman of the Board,Soul Surfer,0.4290655255317688,5
Chairman of the Board,Chasing Mavericks,0.42115411162376404,6
Chairman of the Board,Splash,0.409431517124176,7
Chairman of the Board,Stranded,0.3963034152984619,8
Chairman of the Board,Meet the Deedles,0.39149659872055054,9
Chairman of the Board,Lords of Dogtown,0.3885107636451721,10
Hesher,Hearts in Atlantis,0.6349770426750183,1
Hesher,House at the End of the Street,0.5965948104858398,2
Hesher,When Did You Last See Your Father?,0.5933401584625244,3
Hesher,Ong Bak 2,0.5907889604568481,4
Hesher,The Hunt,0.5899074077606201,5
Hesher,Little Boy,0.5887724161148071,6
Hesher,Ed and His Dead Mother,0.5774310231208801,7
Hesher,Moonlight Mile,0.5698908567428589,8
Hesher,Because of Winn-Dixie,0.5648214221000671,9
Hesher,Trust,0.5616676807403564,10
Dom Hemingway,Oldboy,0.4933353066444397,1
Dom Hemingway,Last I Heard,0.49143344163894653,2
Dom Hemingway,Bronson,0.484411358833313,3
Dom Hemingway,Hudson Hawk,0.4759591817855835,4
Dom Hemingway,Get Hard,0.4645223617553711,5
Dom Hemingway,Manito,0.45961958169937134,6
Dom Hemingway,Deadline - U.S.A.,0.4530748426914215,7
Dom Hemingway,The Gambler,0.452232301235199,8
Dom Hemingway,Blow,0.44541987776756287,9
Dom Hemingway,Stranded,0.441916286945343,10
Gerry,The Crazies,0.4836615025997162,1
Gerry,Strangerland,0.4703766107559204,2
Gerry,The Helpers,0.4628223776817322,3
Gerry,The Descent,0.44131067395210266,4
Gerry,Mallrats,0.4400078058242798,5
Gerry,This Is Martin Bonner,0.4372207522392273,6
Gerry,Black Rock,0.4365278482437134,7
Gerry,The Jungle Book 2,0.4354732036590576,8
Gerry,Scary Movie 5,0.43102920055389404,9
Gerry,"Dancer, Texas Pop. 81",0.4276643693447113,10
The Heart of Me,Heavenly Creatures,0.513002336025238,1
The Heart of Me,Raising Victor Vargas,0.47663217782974243,2
The Heart of Me,Living Out Loud,0.4688083529472351,3
The Heart of Me,Eve's Bayou,0.46668267250061035,4
The Heart of Me,Death Becomes Her,0.465975284576416,5
The Heart of Me,Unfaithful,0.4587307572364807,6
The Heart of Me,Dreaming of Joseph Lees,0.44921886920928955,7
The Heart of Me,The Women,0.44326716661453247,8
The Heart of Me,Fascination,0.43684273958206177,9
The Heart of Me,Because I Said So,0.4352667033672333,10
Freeheld,Bringing Down the House,0.4097058176994324,1
Freeheld,Town & Country,0.37459060549736023,2
Freeheld,A Low Down Dirty Shame,0.3659117817878723,3
Freeheld,Bound,0.36566418409347534,4
Freeheld,The Wild Bunch,0.3597274720668793,5
Freeheld,Killing Zoe,0.358958899974823,6
Freeheld,The Score,0.35890066623687744,7
Freeheld,Payback,0.3545389473438263,8
Freeheld,Penitentiary,0.3471152186393738,9
Freeheld,Wild Target,0.3450442850589752,10
The Extra Man,A Serious Man,0.4361095428466797,1
The Extra Man,Cypher,0.409687876701355,2
The Extra Man,The Last Shot,0.4048945903778076,3
The Extra Man,Employee of the Month,0.4046204388141632,4
The Extra Man,Adulterers,0.3954242169857025,5
The Extra Man,Pulp Fiction,0.38889387249946594,6
The Extra Man,Code Name: The Cleaner,0.3856680393218994,7
The Extra Man,Baghead,0.38379931449890137,8
The Extra Man,Gods and Monsters,0.38065168261528015,9
The Extra Man,Man on the Moon,0.3794589638710022,10
Hard to Be a God,Water,0.5329143404960632,1
Hard to Be a God,Apocalypto,0.48385724425315857,2
Hard to Be a God,Prometheus,0.4765907824039459,3
Hard to Be a God,I Dreamed of Africa,0.47109100222587585,4
Hard to Be a God,21 Grams,0.4569548964500427,5
Hard to Be a God,Aloft,0.45607858896255493,6
Hard to Be a God,Quest for Fire,0.4474608600139618,7
Hard to Be a God,Legion,0.4347904622554779,8
Hard to Be a God,Dragonslayer,0.4329235851764679,9
Hard to Be a God,Mad Max: Fury Road,0.4328762888908386,10
Ca$h,Small Apartments,0.45292535424232483,1
Ca$h,Good Luck Chuck,0.43617504835128784,2
Ca$h,Nowhere to Run,0.42750516533851624,3
Ca$h,The Back-Up Plan,0.4245608150959015,4
Ca$h,I Am Sam,0.420691579580307,5
Ca$h,Ocean's Thirteen,0.41891783475875854,6
Ca$h,Ghost,0.41861987113952637,7
Ca$h,The Three Stooges,0.4117271900177002,8
Ca$h,Friday the 13th Part VII: The New Blood,0.40965360403060913,9
Ca$h,12 Rounds,0.409091591835022,10
Wah-Wah,Boyhood,0.45101895928382874,1
Wah-Wah,Lion of the Desert,0.4437485635280609,2
Wah-Wah,Boyz n the Hood,0.4281981587409973,3
Wah-Wah,A Passage to India,0.4220316708087921,4
Wah-Wah,My Week with Marilyn,0.40613114833831787,5
Wah-Wah,Gangster's Paradise: Jerusalema,0.40424150228500366,6
Wah-Wah,How Green Was My Valley,0.4032360911369324,7
Wah-Wah,The Proposition,0.3943311274051666,8
Wah-Wah,Brokeback Mountain,0.3888412117958069,9
Wah-Wah,Rush Hour 2,0.3865872025489807,10
The Boondock Saints,The Boondock Saints II: All Saints Day,0.6421913504600525,1
The Boondock Saints,The Departed,0.4902251660823822,2
The Boondock Saints,The Wind That Shakes the Barley,0.4894108176231384,3
The Boondock Saints,White Chicks,0.45340555906295776,4
The Boondock Saints,Pride and Glory,0.4417017102241516,5
The Boondock Saints,Max Payne,0.43957817554473877,6
The Boondock Saints,Blood Ties,0.4354384243488312,7
The Boondock Saints,The Long Riders,0.43280744552612305,8
The Boondock Saints,Mean Machine,0.4268171191215515,9
The Boondock Saints,A Dog's Breakfast,0.41750073432922363,10
Z Storm,Supercapitalist,0.5480676889419556,1
Z Storm,RockNRolla,0.5243412256240845,2
Z Storm,The Wolf of Wall Street,0.5211151838302612,3
Z Storm,Midnight Run,0.5066612958908081,4
Z Storm,Tower Heist,0.5065363049507141,5
Z Storm,Inside Job,0.4801987409591675,6
Z Storm,Small Time Crooks,0.47444385290145874,7
Z Storm,The International,0.47259294986724854,8
Z Storm,Casino Jack,0.4708203077316284,9
Z Storm,Shade,0.4672902226448059,10
Twixt,The Woman in Black,0.6016429662704468,1
Twixt,House at the End of the Street,0.5823376178741455,2
Twixt,Interview with the Vampire,0.5680141448974609,3
Twixt,The Secret in Their Eyes,0.5654487609863281,4
Twixt,Sinister,0.5609643459320068,5
Twixt,Dream House,0.5562443733215332,6
Twixt,Insidious,0.5451592803001404,7
Twixt,Midnight in the Garden of Good and Evil,0.5450183153152466,8
Twixt,The Cell,0.5432360172271729,9
Twixt,Stand by Me,0.5401663184165955,10
The Snow Queen,Snow White and the Huntsman,0.6259244084358215,1
The Snow Queen,Frozen,0.5930706262588501,2
The Snow Queen,Snow White and the Seven Dwarfs,0.5312337279319763,3
The Snow Queen,Mirror Mirror,0.5194951891899109,4
The Snow Queen,The Promise,0.5024142861366272,5
The Snow Queen,Dolphin Tale 2,0.4813702702522278,6
The Snow Queen,Maleficent,0.45859116315841675,7
The Snow Queen,The Huntsman: Winter's War,0.45519310235977173,8
The Snow Queen,Waterworld,0.45482635498046875,9
The Snow Queen,Anne of Green Gables,0.4388617277145386,10
Alpha and Omega: The Legend of the Saw Tooth Cave,Rugrats Go Wild,0.42148733139038086,1
Alpha and Omega: The Legend of the Saw Tooth Cave,Anastasia,0.4107343256473541,2
Alpha and Omega: The Legend of the Saw Tooth Cave,The Cat in the Hat,0.4061757028102875,3
Alpha and Omega: The Legend of the Saw Tooth Cave,Where the Wild Things Are,0.40069079399108887,4
Alpha and Omega: The Legend of the Saw Tooth Cave,Madagascar,0.3972221314907074,5
Alpha and Omega: The Legend of the Saw Tooth Cave,How to Train Your Dragon 2,0.39554259181022644,6
Alpha and Omega: The Legend of the Saw Tooth Cave,Indie Game: The Movie,0.391110897064209,7
Alpha and Omega: The Legend of the Saw Tooth Cave,Alpha and Omega,0.39055681228637695,8
Alpha and Omega: The Legend of the Saw Tooth Cave,The Adventures of Huck Finn,0.3873649835586548,9
Alpha and Omega: The Legend of the Saw Tooth Cave,The Curse of the Were-Rabbit,0.3706977963447571,10
Pale Rider,Paint Your Wagon,0.488411009311676,1
Pale Rider,Major Dundee,0.4795148968696594,2
Pale Rider,All Hat,0.47601035237312317,3
Pale Rider,Ong Bak 2,0.47428739070892334,4
Pale Rider,A Fistful of Dollars,0.469149649143219,5
Pale Rider,Half Past Dead,0.4631619453430176,6
Pale Rider,In the Name of the King: A Dungeon Siege Tale,0.4628146290779114,7
Pale Rider,The Cottage,0.4613116383552551,8
Pale Rider,War Horse,0.4562997817993164,9
Pale Rider,Hard Rain,0.4453720450401306,10
Stargate: The Ark of Truth,Immortals,0.4306933879852295,1
Stargate: The Ark of Truth,The Lord of the Rings: The Two Towers,0.408642053604126,2
Stargate: The Ark of Truth,Renaissance,0.39362967014312744,3
Stargate: The Ark of Truth,Percy Jackson: Sea of Monsters,0.3736458718776703,4
Stargate: The Ark of Truth,Sphere,0.3724200129508972,5
Stargate: The Ark of Truth,Troy,0.36431795358657837,6
Stargate: The Ark of Truth,2001: A Space Odyssey,0.3631410300731659,7
Stargate: The Ark of Truth,300: Rise of an Empire,0.3627244830131531,8
Stargate: The Ark of Truth,Star Trek Beyond,0.35862505435943604,9
Stargate: The Ark of Truth,Prometheus,0.3483542799949646,10
Dazed and Confused,Varsity Blues,0.49404701590538025,1
Dazed and Confused,Thumbsucker,0.4226473271846771,2
Dazed and Confused,Blow,0.4219481945037842,3
Dazed and Confused,How High,0.4069225788116455,4
Dazed and Confused,21 Jump Street,0.40597230195999146,5
Dazed and Confused,The Rise of the Krays,0.40521103143692017,6
Dazed and Confused,American Graffiti,0.3980393707752228,7
Dazed and Confused,Heroes of Dirt,0.39729294180870056,8
Dazed and Confused,Mean Creek,0.3961108326911926,9
Dazed and Confused,There Goes My Baby,0.38898712396621704,10
High School Musical 2,High School Musical,0.671758770942688,1
High School Musical 2,High School Musical 3: Senior Year,0.6332186460494995,2
High School Musical 2,Sleepover,0.46701580286026,3
High School Musical 2,Hannah Montana: The Movie,0.4564306139945984,4
High School Musical 2,She's All That,0.438873827457428,5
High School Musical 2,Madea's Family Reunion,0.4344787001609802,6
High School Musical 2,August,0.4228684902191162,7
High School Musical 2,Mean Girls,0.42140817642211914,8
High School Musical 2,Grease,0.4171556234359741,9
High School Musical 2,Crazy Heart,0.41295188665390015,10
Two Lovers and a Bear,New in Town,0.4167594015598297,1
Two Lovers and a Bear,Across the Universe,0.4127097725868225,2
Two Lovers and a Bear,30 Days of Night,0.4113174080848694,3
Two Lovers and a Bear,To Rome with Love,0.4061295986175537,4
Two Lovers and a Bear,Agora,0.40292027592658997,5
Two Lovers and a Bear,Come Early Morning,0.40094560384750366,6
Two Lovers and a Bear,"Girl, Interrupted",0.3992241322994232,7
Two Lovers and a Bear,Enter Nowhere,0.3944110572338104,8
Two Lovers and a Bear,The Secret Life of Bees,0.3887695372104645,9
Two Lovers and a Bear,One to Another,0.3849448561668396,10
Criminal Activities,The Covenant,0.5075830221176147,1
Criminal Activities,A Simple Plan,0.49212267994880676,2
Criminal Activities,The Crew,0.48071524500846863,3
Criminal Activities,The Big Short,0.4558923840522766,4
Criminal Activities,Knockaround Guys,0.44440758228302,5
Criminal Activities,Set It Off,0.44239431619644165,6
Criminal Activities,Wall Street,0.4383262097835541,7
Criminal Activities,Armored,0.4273456633090973,8
Criminal Activities,The Newton Boys,0.42188239097595215,9
Criminal Activities,The Watch,0.42184126377105713,10
Aimee & Jaguar,Darling Lili,0.5227084755897522,1
Aimee & Jaguar,Sarah's Key,0.48835819959640503,2
Aimee & Jaguar,The Longest Day,0.45813989639282227,3
Aimee & Jaguar,The Statement,0.4532054364681244,4
Aimee & Jaguar,The Book Thief,0.45301294326782227,5
Aimee & Jaguar,Restless,0.45149722695350647,6
Aimee & Jaguar,Downfall,0.44565796852111816,7
Aimee & Jaguar,Patton,0.4267759323120117,8
Aimee & Jaguar,Valkyrie,0.4239618480205536,9
Aimee & Jaguar,The Reader,0.4223519563674927,10
The Chumscrubber,A Thousand Words,0.4897463619709015,1
The Chumscrubber,Bedtime Stories,0.4745227098464966,2
The Chumscrubber,Jack Brooks: Monster Slayer,0.46614009141921997,3
The Chumscrubber,Below Zero,0.4617069363594055,4
The Chumscrubber,Salton Sea,0.45120054483413696,5
The Chumscrubber,Keeping Up with the Steins,0.45058900117874146,6
The Chumscrubber,Outside Providence,0.44684502482414246,7
The Chumscrubber,Black Water Transit,0.44667476415634155,8
The Chumscrubber,Cabin Fever,0.44649118185043335,9
The Chumscrubber,Nutty Professor II: The Klumps,0.4451367259025574,10
Shade,RockNRolla,0.5738034248352051,1
Shade,Shooting Fish,0.5365779399871826,2
Shade,Old Dogs,0.5001335740089417,3
Shade,Duplicity,0.4943143129348755,4
Shade,Trading Places,0.4829638600349426,5
Shade,Plastic,0.4786198139190674,6
Shade,Cop Out,0.475828617811203,7
Shade,Made,0.4714711308479309,8
Shade,The Swindle,0.46952661871910095,9
Shade,Z Storm,0.4672902226448059,10
House at the End of the Street,Trust,0.6666235327720642,1
House at the End of the Street,Hearts in Atlantis,0.6515957117080688,2
House at the End of the Street,Sunshine Cleaning,0.6442740559577942,3
House at the End of the Street,Because of Winn-Dixie,0.6327003240585327,4
House at the End of the Street,Cinderella,0.6180471181869507,5
House at the End of the Street,The Last House on the Left,0.6149688959121704,6
House at the End of the Street,Boyhood,0.6102621555328369,7
House at the End of the Street,Sinister 2,0.6069360971450806,8
House at the End of the Street,Hesher,0.5965948104858398,9
House at the End of the Street,Me Before You,0.5953502655029297,10
Incendies,Departure,0.5274834036827087,1
Incendies,The Promise,0.515710175037384,2
Incendies,Aloft,0.5128491520881653,3
Incendies,Little Boy,0.4934687614440918,4
Incendies,The Big Wedding,0.48332497477531433,5
Incendies,Freaky Friday,0.4761652946472168,6
Incendies,Hearts in Atlantis,0.47091177105903625,7
Incendies,Heavenly Creatures,0.46770191192626953,8
Incendies,Cinderella,0.4637705683708191,9
Incendies,Caravans,0.45992130041122437,10
"Remember Me, My Love",Four Single Fathers,0.5822937488555908,1
"Remember Me, My Love",Departure,0.5659393072128296,2
"Remember Me, My Love",Mambo Italiano,0.5494143962860107,3
"Remember Me, My Love",The Godfather: Part II,0.5470802783966064,4
"Remember Me, My Love",City Island,0.5457005500793457,5
"Remember Me, My Love",Little Nicholas,0.5370810627937317,6
"Remember Me, My Love",Spy Kids,0.5311053991317749,7
"Remember Me, My Love",Under the Same Moon,0.5278040170669556,8
"Remember Me, My Love",I Am Love,0.5227647423744202,9
"Remember Me, My Love",Unfaithful,0.5206422805786133,10
Perrier’s Bounty,Stranded,0.527671217918396,1
Perrier’s Bounty,Let's Go to Prison,0.5115487575531006,2
Perrier’s Bounty,Shooter,0.5019227266311646,3
Perrier’s Bounty,The Sting,0.5010242462158203,4
Perrier’s Bounty,Ghost Dog: The Way of the Samurai,0.49889424443244934,5
Perrier’s Bounty,Oldboy,0.49682456254959106,6
Perrier’s Bounty,Contraband,0.49147987365722656,7
Perrier’s Bounty,Sleepers,0.4704882502555847,8
Perrier’s Bounty,Excessive Force,0.4695395231246948,9
Perrier’s Bounty,Micmacs,0.46913111209869385,10
Elite Squad,S.W.A.T.,0.400751531124115,1
Elite Squad,Criminal,0.3997304439544678,2
Elite Squad,The French Connection,0.3981543779373169,3
Elite Squad,The Order,0.3701211214065552,4
Elite Squad,Deliver Us from Evil,0.3669171631336212,5
Elite Squad,City of God,0.35236287117004395,6
Elite Squad,Trainspotting,0.3416997194290161,7
Elite Squad,Scarface,0.3412719964981079,8
Elite Squad,D-Tox,0.33399277925491333,9
Elite Squad,Outbreak,0.33095887303352356,10
Annabelle,Loving Annabelle,0.4655725955963135,1
Annabelle,Evil Dead,0.44257795810699463,2
Annabelle,A Nightmare on Elm Street 3: Dream Warriors,0.43646204471588135,3
Annabelle,New Nightmare,0.4294763207435608,4
Annabelle,Bride of Chucky,0.4273861348628998,5
Annabelle,Howl's Moving Castle,0.42682284116744995,6
Annabelle,Mr. & Mrs. Smith,0.4229830205440521,7
Annabelle,Shutter,0.42111754417419434,8
Annabelle,The Last Exorcism,0.4210655987262726,9
Annabelle,Hellraiser,0.42029041051864624,10
Bran Nue Dae,All the Pretty Horses,0.4696311950683594,1
Bran Nue Dae,White Squall,0.4507274031639099,2
Bran Nue Dae,Ponyo,0.4495793581008911,3
Bran Nue Dae,Ong Bak 2,0.43164122104644775,4
Bran Nue Dae,Salton Sea,0.4271041750907898,5
Bran Nue Dae,Rio,0.4260398745536804,6
Bran Nue Dae,Pirates of the Caribbean: The Curse of the Black Pearl,0.4211844801902771,7
Bran Nue Dae,The Return,0.420998215675354,8
Bran Nue Dae,Pierrot le Fou,0.41784483194351196,9
Bran Nue Dae,The Butterfly Effect,0.41601234674453735,10
Boyz n the Hood,District B13,0.5581202507019043,1
Boyz n the Hood,Tsotsi,0.4936336874961853,2
Boyz n the Hood,Kids,0.4835814833641052,3
Boyz n the Hood,The Wackness,0.4687921404838562,4
Boyz n the Hood,High Noon,0.4665650427341461,5
Boyz n the Hood,GoodFellas,0.45207545161247253,6
Boyz n the Hood,Defendor,0.447352796792984,7
Boyz n the Hood,Porky's,0.4414520263671875,8
Boyz n the Hood,Gangster's Paradise: Jerusalema,0.43854954838752747,9
Boyz n the Hood,Get Rich or Die Tryin',0.43822556734085083,10
La Bamba,The Majestic,0.3707089424133301,1
La Bamba,Stand by Me,0.3684538006782532,2
La Bamba,The Dead Zone,0.36583858728408813,3
La Bamba,Tupac: Resurrection,0.35744965076446533,4
La Bamba,Josie and the Pussycats,0.3554186224937439,5
La Bamba,Aloft,0.3518217206001282,6
La Bamba,Snatch,0.34833693504333496,7
La Bamba,Swingers,0.34783801436424255,8
La Bamba,Nowhere Boy,0.3462181091308594,9
La Bamba,The Limey,0.3409479260444641,10
The Four Seasons,Why Did I Get Married Too?,0.6098628044128418,1
The Four Seasons,Couples Retreat,0.581932544708252,2
The Four Seasons,Babel,0.557144820690155,3
The Four Seasons,Something Wicked,0.5224162936210632,4
The Four Seasons,This Is Where I Leave You,0.5058393478393555,5
The Four Seasons,The Incredibly True Adventure of Two Girls In Love,0.5055586099624634,6
The Four Seasons,Hope Springs,0.4897097647190094,7
The Four Seasons,The Sisterhood of the Traveling Pants 2,0.4844464361667633,8
The Four Seasons,Angel Eyes,0.47367316484451294,9
The Four Seasons,Black Rock,0.47219473123550415,10
Dressed to Kill,In the Cut,0.555169403553009,1
Dressed to Kill,Gothika,0.5307443737983704,2
Dressed to Kill,Chloe,0.5285813808441162,3
Dressed to Kill,Novocaine,0.522140622138977,4
Dressed to Kill,Secretary,0.5114030838012695,5
Dressed to Kill,The Howling,0.5089863538742065,6
Dressed to Kill,Archaeology of a Woman,0.4881424903869629,7
Dressed to Kill,Faithful,0.47893470525741577,8
Dressed to Kill,Abandon,0.4788995385169983,9
Dressed to Kill,The Cry of the Owl,0.4705565273761749,10
The Adventures of Huck Finn,Pan,0.4926591217517853,1
The Adventures of Huck Finn,Salton Sea,0.4864403009414673,2
The Adventures of Huck Finn,Baghead,0.46154138445854187,3
The Adventures of Huck Finn,Tangled,0.4433932900428772,4
The Adventures of Huck Finn,VeggieTales: The Pirates Who Don't Do Anything,0.4382224678993225,5
The Adventures of Huck Finn,The Secret of Kells,0.4365190267562866,6
The Adventures of Huck Finn,Treasure Planet,0.4349624216556549,7
The Adventures of Huck Finn,Kung Pow: Enter the Fist,0.42983317375183105,8
The Adventures of Huck Finn,Your Highness,0.4233226180076599,9
The Adventures of Huck Finn,Due Date,0.41674184799194336,10
Go,Casino,0.6658589243888855,1
Go,On the Outs,0.6042298078536987,2
Go,Easy Money,0.5950543284416199,3
Go,The Informers,0.5739545822143555,4
Go,The Helpers,0.549971878528595,5
Go,Love Ranch,0.5415340662002563,6
Go,Very Bad Things,0.5300664901733398,7
Go,Get Rich or Die Tryin',0.5246845483779907,8
Go,Last Vegas,0.520855188369751,9
Go,The Wackness,0.5093277096748352,10
Friends with Money,My Blueberry Nights,0.5430833101272583,1
Friends with Money,The Married Woman,0.5384299159049988,2
Friends with Money,Post Grad,0.5337037444114685,3
Friends with Money,It's Complicated,0.5085063576698303,4
Friends with Money,Lilya 4-ever,0.5059817433357239,5
Friends with Money,Funny Ha Ha,0.5055304765701294,6
Friends with Money,New in Town,0.5039286017417908,7
Friends with Money,Abandon,0.5017191171646118,8
Friends with Money,How Do You Know,0.5000869631767273,9
Friends with Money,The Sweetest Thing,0.4972192943096161,10
The Andromeda Strain,Monsters,0.5780197381973267,1
The Andromeda Strain,The Last Days on Mars,0.5639419555664062,2
The Andromeda Strain,Unknown,0.5100218057632446,3
The Andromeda Strain,Dawn of the Planet of the Apes,0.4849108159542084,4
The Andromeda Strain,The Thing,0.4834595322608948,5
The Andromeda Strain,AVP: Alien vs. Predator,0.47653138637542725,6
The Andromeda Strain,Doom,0.44691646099090576,7
The Andromeda Strain,Gravity,0.4432516396045685,8
The Andromeda Strain,Capricorn One,0.44130027294158936,9
The Andromeda Strain,The Invasion,0.4410703778266907,10
Bats,G-Force,0.43298953771591187,1
Bats,"Batman: The Dark Knight Returns, Part 2",0.4239289164543152,2
Bats,Mighty Joe Young,0.4222378730773926,3
Bats,The Nut Job,0.4176138639450073,4
Bats,Batman & Robin,0.3943270444869995,5
Bats,Johnson Family Vacation,0.3761249780654907,6
Bats,Two Brothers,0.37221354246139526,7
Bats,Hulk,0.3707490563392639,8
Bats,Hotel for Dogs,0.37036311626434326,9
Bats,Resident Evil,0.3669765591621399,10
Nowhere in Africa,The Book Thief,0.5151544809341431,1
